847.32 , 0.08 , -383.31
845.44 , 0.08 , -378.29
843.56 , 0.08 , -373.64
841.71 , 0.08 , -369.35
839.91 , 0.08 , -365.42
838.17 , 0.08 , -361.83
836.51 , 0.08 , -358.58
834.94 , 0.08 , -355.65
833.47 , 0.08 , -353.01
832.08 , 0.08 , -350.59
830.77 , 0.08 , -348.36
829.54 , 0.08 , -346.25
828.37 , 0.08 , -344.23
827.26 , 0.08 , -342.28
826.21 , 0.08 , -340.43
825.22 , 0.08 , -338.66
824.28 , 0.08 , -336.99
823.39 , 0.08 , -335.41
822.54 , 0.08 , -333.89
821.72 , 0.08 , -332.41
820.92 , 0.08 , -330.92
820.14 , 0.08 , -329.4
819.36 , 0.08 , -327.82
818.59 , 0.08 , -326.19
817.84 , 0.08 , -324.53
817.1 , 0.08 , -322.86
816.38 , 0.08 , -321.21
815.68 , 0.08 , -319.57
814.99 , 0.08 , -317.92
814.28 , 0.08 , -316.2
813.56 , 0.08 , -314.37
812.79 , 0.08 , -312.37
811.97 , 0.08 , -310.18
811.11 , 0.08 , -307.78
810.21 , 0.08 , -305.21
809.3 , 0.08 , -302.48
808.37 , 0.08 , -299.61
807.45 , 0.08 , -296.62
806.54 , 0.08 , -293.52
805.64 , 0.08 , -290.33
804.77 , 0.08 , -287.08
803.92 , 0.08 , -283.78
803.1 , 0.08 , -280.44
802.3 , 0.08 , -277.04
801.5 , 0.08 , -273.54
800.7 , 0.08 , -269.91
799.87 , 0.08 , -266.1
799.01 , 0.08 , -262.1
798.12 , 0.08 , -257.92
797.23 , 0.08 , -253.6
796.34 , 0.08 , -249.17
795.47 , 0.08 , -244.65
794.63 , 0.08 , -240.07
793.83 , 0.08 , -235.41
793.05 , 0.08 , -230.68
792.29 , 0.08 , -225.84
791.56 , 0.08 , -220.88
790.85 , 0.08 , -215.78
790.15 , 0.08 , -210.57
789.46 , 0.08 , -205.24
788.77 , 0.08 , -199.82
788.06 , 0.08 , -194.31
787.35 , 0.08 , -188.73
786.61 , 0.08 , -183.07
785.86 , 0.08 , -177.31
785.08 , 0.08 , -171.44
784.27 , 0.08 , -165.45
783.45 , 0.08 , -159.34
782.61 , 0.08 , -153.13
781.78 , 0.08 , -146.89
780.97 , 0.08 , -140.66
780.21 , 0.08 , -134.49
779.5 , 0.08 , -128.41
778.85 , 0.08 , -122.34
778.23 , 0.08 , -116.22
777.65 , 0.08 , -109.96
777.08 , 0.08 , -103.46
776.52 , 0.08 , -96.68
775.96 , 0.08 , -89.65
775.41 , 0.08 , -82.47
774.86 , 0.08 , -75.18
774.3 , 0.08 , -67.89
